caption,mean,precision,votes,not_funny,somewhat_funny,funny
"Erm…I’m afraid this is Thursday’s, Monday’s are my speciality",1.0384615384615385,0.02191549547300725,78,75,3,0
"Elementary, Watson - A beginner friendly puzzle!",1.0384615384615385,0.02191549547300725,78,75,3,0
"How do you spell  elementary, Watson?",1.0379746835443038,0.028159131745204794,79,77,1,1
"29 Down: Holmes’ grade school exclamation.

“Oh, come now, Watson!”",1.0379746835443038,0.02164178263962308,79,76,3,0
"What's an 8-letter word ending in ""arty""?",1.0379746835443038,0.02164178263962308,79,76,3,0
"This puzzle is so simple do you know what kind of student could easily solve it? Elementary, my dear Watson.",1.0379746835443038,0.02164178263962308,79,76,3,0
Let’s see.  A ten letter word for ‘a school for young children’.  Hmm.  I’ve got it!  It’s ‘elementary’ dear Watson!,1.0379746835443038,0.02164178263962308,79,76,3,0
"Simple or straightforward?  Elementary, my dear Watson.",1.0379746835443038,0.02164178263962308,79,76,3,0
"One all but one are filled, that's the answer.",1.0379746835443038,0.02164178263962308,79,76,3,0
Irene ALDER?,1.0379746835443038,0.02164178263962308,79,76,3,0
"It’s a ten letter word beginning with “E”, and the clue is “easy”, Watson",1.0379746835443038,0.02164178263962308,79,76,3,0
"Elementary, Watson. Five letters beginning with ""B."" BASIC.",1.0379746835443038,0.02164178263962308,79,76,3,0
"Ten letters, fourth letter an M, elementary my dear Watson.",1.0379746835443038,0.02164178263962308,79,76,3,0
"I tell You my dear Watson, there aren't any clues to solving the case.",1.0375,0.021374819563973007,80,77,3,0
"Foiled again, Watkins, the word was iniquitous!",1.0375,0.027808966316548604,80,78,1,1
Come now my dear Watson: 38 Across… ten letters… beginning with “EL” and the clue is “Relating to the simplest principles.”,1.0375,0.027808966316548604,80,78,1,1
Don’t deny your guilt! I recognize clues when I see them.,1.0375,0.021374819563973007,80,77,3,0
I said do it in ink...NOT colored pencil.,1.0375,0.021374819563973007,80,77,3,0
I just know that the word MOIST is in here....,1.0375,0.027808966316548604,80,78,1,1
"Clearly, the answer is elementary, my dear Watson. What else with a clue like ""Primary School"".",1.0375,0.021374819563973007,80,77,3,0
"Ten letter word meaning rudimentary. Starts with an E. Think,Watson,think!",1.0375,0.021374819563973007,80,77,3,0
"Five across, ""Toady"", six letters, begins with ""W"".",1.0375,0.027808966316548604,80,78,1,1
"It’s not “alimentary”, it’s “elementary,” my dear Watson.",1.0375,0.021374819563973007,80,77,3,0
"No wonder I couldn't finish this crossword, this word doesn't exist.",1.0375,0.021374819563973007,80,77,3,0
"It must start with that letter, yes. But whilst the correct answer to 'He said the game's afoot' is indeed HENRYV, I believe they are looking for something else.",1.0375,0.021374819563973007,80,77,3,0
"Watson, any ideas for ""_ORIAR_Y""?",1.0375,0.021374819563973007,80,77,3,0
Three down is not Elementary my dear Watson,1.0375,0.021374819563973007,80,77,3,0
"A primary school for the first six or eight grades? (10 letters)"" Any ideas my dear  Watson",1.0375,0.027808966316548604,80,78,1,1
What’s a five-letter word for “Elementary” dear Watson?,1.0375,0.021374819563973007,80,77,3,0
What's a four letter word for piece of evidence or information used in the detection of a crime or solving of a mystery?,1.037037037037037,0.02111435972405815,81,78,3,0
"A ten-letter word for ""school for young children"", my dear Watson?",1.037037037037037,0.02111435972405815,81,78,3,0
There's gotta be a clue in here somewhere.  I just can't see it!,1.037037037037037,0.02111435972405815,81,78,3,0
"I think it's 'elementary', Watson. But I'll be damned if I can spell it.",1.037037037037037,0.02111435972405815,81,78,3,0
Elementary my dear Watson.” Four letters….starts with a T… Tada,1.037037037037037,0.02111435972405815,81,78,3,0
10 Letters.  ‘Of or being the essential or basic part’.  Starts with an ‘E’.,1.037037037037037,0.02111435972405815,81,78,3,0
"It says: 'School level equivalent to primary, in the USA.' My dear Watson, this one's got me stumped.",1.037037037037037,0.02111435972405815,81,78,3,0
"Ten letters, Childhood Education. ""Elementary,"" my dear Watson.",1.037037037037037,0.02111435972405815,81,78,3,0
"5 Across:  pleonastic exchequer 
My good Watson, it is that detestable Windibank!",1.037037037037037,0.02111435972405815,81,78,3,0
"This is quite advanced, my dear Watson",1.037037037037037,0.02111435972405815,81,78,3,0
"What’s another word for grade school my dear Watson?

Mira Dragisic
Elmhurst, Illinois",1.037037037037037,0.02111435972405815,81,78,3,0
"Time for progressives? Now that’s really elemental, my dear Watson.",1.037037037037037,0.02111435972405815,81,78,3,0
"Dark or white spaces. Peculiar. Not sure what it means, doesn't seem to form any particular shape.",1.037037037037037,0.02111435972405815,81,78,3,0
"Elementary, my dear Holmes.....in five letters.",1.0365853658536586,0.020860168453036117,82,79,3,0
"This is anything BUT elementary, Watson!",1.0365853658536586,0.020860168453036117,82,79,3,0
"Clews abound, Watson!",1.0365853658536586,0.020860168453036117,82,79,3,0
"E-L-E-M-E-N-T-R-Y, my dear Watson, is not a word.",1.0365853658536586,0.020860168453036117,82,79,3,0
"There's a clue in there somewhere to solve the case.""

Alicia Chinatomby, Queens, New Yor",1.0365853658536586,0.020860168453036117,82,79,3,0
"Far from elementary, my dear Watson",1.036144578313253,0.020612022235380736,83,80,3,0
'Straightforward and uncomplicated.' Nine letters. I give up.,1.036144578313253,0.020612022235380736,83,80,3,0
Clues in my work. Clues in my off-time entertainment. I'm sick and tired of clues.,1.036144578313253,0.020612022235380736,83,80,3,0
"Let's see, 7-down, a 10-letter word, starting with 'E'; '""Something straightforward or uncomplicated""",1.036144578313253,0.020612022235380736,83,80,3,0
Why is it Holmes that I still feel clueless?,1.036144578313253,0.020612022235380736,83,80,3,0
"How infuriating! A ten letter word beginning with ‘E’, my dear Watson?",1.036144578313253,0.020612022235380736,83,80,3,0
"Nine down, begins with “e” and ends with “y”.  My dear Watson these Saturday puzzles are no joke.",1.036144578313253,0.020612022235380736,83,80,3,0
I need more E! R! T!,1.036144578313253,0.020612022235380736,83,80,3,0
"Even if you aren't certain of an answer, fill out some key spaces with your best guesses--it will start coming together when you do that.",1.0357142857142858,0.02036970805257244,84,81,3,0
M-E-E-R-S-C-H…,1.0357142857142858,0.026491257780481087,84,82,1,1
"A ten letter word beginning with E? Elementary, my dear Watson!",1.0357142857142858,0.02036970805257244,84,81,3,0
This was not includedin my training!,1.0357142857142858,0.026491257780481087,84,82,1,1
What's an eight-letter word for detective?,1.0357142857142858,0.02036970805257244,84,81,3,0
That’s a sucky clue!,1.0357142857142858,0.02036970805257244,84,81,3,0
"Three down. Ten letters. Blank ""school."" What sort of clue is that?",1.0357142857142858,0.02036970805257244,84,81,3,0
Watson! I need a 10 letter word for primary school!,1.035294117647059,0.02013302277430404,85,82,3,0
"Two down, six across is….elementary….. my dear Watson.",1.035294117647059,0.02013302277430404,85,82,3,0
"It's a third-grade grid, my dear Watson.",1.035294117647059,0.02013302277430404,85,82,3,0
"I don't think 1V ""A study in _______ Johansson"" its right",1.0348837209302326,0.019901772591551077,86,83,3,0
"I say Holmes, indubitably we need an eleven letter word for Yesseree Bob.",1.0344827586206897,0.019675772488188095,87,84,3,0
"The word's ""afoot"", my dear Watson!",1.0344827586206897,0.019675772488188095,87,84,3,0
"10 letters, starts with an E, but why do they mention you in the clue?",1.0344827586206897,0.019675772488188095,87,84,3,0
"Fourteen across.  ""Elementary"" my dear Watson!",1.0344827586206897,0.019675772488188095,87,84,3,0
"Watson, this clue hits me right square in the face!",1.0344827586206897,0.019675772488188095,87,84,3,0
"10 letters beginning with 'E', Watson! Rudimentary has 11 and starts with 'R'!",1.0340909090909092,0.019454845748129147,88,85,3,0
We need to investigate to learn who let a split infinitive into the puzzle.,1.0340909090909092,0.025292766612950986,88,86,1,1
"What the hell is a three-letter synonym for ""elementary,"" Watson?",1.0337078651685394,0.019238823495237273,89,86,3,0
I see Walt and Jan are at it again!,1.0337078651685394,0.019238823495237273,89,86,3,0
This is most certainly not elementary!,1.0337078651685394,0.019238823495237273,89,86,3,0
"Moriarty! Confound it, Watson, we're going On The Road! It's Dean Moriarty!",1.0333333333333334,0.019027544263491368,90,87,3,0
"As I suspected Watson, nary a clue insight""",1.0333333333333334,0.019027544263491368,90,87,3,0
"It's ""elementary"", my dear Wat -- oh wait. No. Fifty-three down is ""cryogenically"". No wait, that messes up fourteen across. It's, it's...",1.0333333333333334,0.02473328386681501,90,88,1,1
You spelled word number two across wrong.,1.032967032967033,0.01882085359511366,91,88,3,0
Sarcastic locution preceding my Christian name. Six letters.,1.032967032967033,0.01882085359511366,91,88,3,0
No Watson .The word E-L-M-E-T-R A-R-Y is missing,1.0326086956521738,0.018618603664560845,92,89,3,0
"You don't know ALL of my methods, Watson!",1.0326086956521738,0.024198015324760992,92,90,1,1
"Twenty-first century editors wrong again, Bro. 
It's M-Y-C-R-O-F-T not M-I-N-E-F-I-E-L-D.",1.0326086956521738,0.018618603664560845,92,89,3,0
"This clever puzzle is Professor Moriarty""s instructions to his band of thieves!",1.032258064516129,0.03225806451612904,62,61,0,1
Elementary “  six across is clearly Elementary.,1.032258064516129,0.018420652926456806,93,90,3,0
"I say, Watson. A five letter word meaning to purse relentlessly.",1.032258064516129,0.02262215720381539,62,60,2,0
"No, Watson... you cannot simply fill the blanks with h's whenever the word you wrote is too short...",1.0317460317460319,0.02226606749120207,63,61,2,0
"What's a 5 letter word for ""afoot""?",1.0315789473684212,0.018037112288197793,95,92,3,0
A four-letter word when you combine the intelligence of Sherlock and Holmes.,1.03125,0.021921011700381302,64,62,2,0
"The game’s afoot, Watson. Moriarty printed the clues in Aramaic!",1.03125,0.021921011700381302,64,62,2,0
SIR!.....I definitely must cross THAT word out.,1.03125,0.017851267830546233,96,93,3,0
If you burn off the three biggest words it’s actually quite easy to finish in one sitting,1.0307692307692307,0.021586484923695897,65,63,2,0
"Watson! Who is a famous doctor-slash-mystery solver’s sidekick whose last name is comprised of six letters, starts with a W and ends with an N? Hmmm, I wonder",1.0307692307692307,0.021586484923695897,65,63,2,0
Not so elementary.,1.030612244897959,0.017490832756567484,98,95,3,0
"Its elementary Watson, its Chatgpt""",1.030612244897959,0.017490832756567484,98,95,3,0
"Well, let's see.  What type of US school normally includes grades 1 through 6?  Ha!  Elementary, my dear Watson.",1.0303030303030303,0.021262012589261303,66,64,2,0
_____ street. Begins with B.,1.0298507462686568,0.020947148216932443,67,65,2,0
"‘Famous fictional detective,’ eight letters … I haven’t got a clue!",1.0298507462686568,0.020947148216932443,67,65,2,0
"14 down: ""A trite, overused, unoriginal expression."" Six letters, starts with C. This is...uh...rudimentary, my dear Watson.",1.0298507462686568,0.020947148216932443,67,65,2,0
"A ten letter answer for ""Basic""? ""Elementary"", my dear Watson.",1.0298507462686568,0.020947148216932443,67,65,2,0
"I’ve gotten Colonel Moran, Culverton Smith, Beppo, Slaney, and countless others, but I can't get eight across.",1.0298507462686568,0.020947148216932443,67,65,2,0
"Watson, did you know the code solving the murder eliminates Moriarty as a suspect,  accuses you as an accomplice and suggests I sell cocaine to support my drug habit and pays for my violin lessons.  Not so eliminatory after all.",1.0298507462686568,0.020947148216932443,67,65,2,0
I’m trying my best here to read between the lines for this puzzle,1.0298507462686568,0.020947148216932443,67,65,2,0
"Hmm. 34 down, Blank school, 10 letter , starts with an ""e"".....well Watson?",1.0294117647058822,0.020641471370515856,68,66,2,0
With this many clues it's only a matter of time,1.0294117647058822,0.020641471370515856,68,66,2,0
Dr Watson how do you spell e-l-m-e-m-e-n-t-a-r-y,1.0289855072463767,0.02034458578649912,69,67,2,0
"Only I have to go on is that it starts with and ""E"" and ends in ""Y""",1.0285714285714285,0.020056117661801005,70,68,2,0
Swap some letters and his name is an anagram for Horse Swill. He's taunting us.,1.0285714285714285,0.020056117661801005,70,68,2,0
"'A school from first to sixth grade?'
Why it's......'",1.0285714285714285,0.020056117661801005,70,68,2,0
"5 down? Why it's ""Elementary""!",1.0285714285714285,0.020056117661801005,70,68,2,0
"It's elementary, Watson...E.L.E.M.E.N.T.A.R.Y!",1.0285714285714285,0.020056117661801005,70,68,2,0
Someone went on Google and cheated...,1.0285714285714285,0.020056117661801005,70,68,2,0
These clues are useless!  They all lead to criss-crosses!,1.028169014084507,0.019775714084999004,71,69,2,0
"I should be able to get this, Watson. Twelve letters, first and fifth are S's. ""No ___""",1.0277777777777777,0.01950304159720588,72,70,2,0
"It’s spelled Holmes, not Homes!",1.0277777777777777,0.01950304159720588,72,70,2,0
"It should be 'elementary,' my Dear Watson, not 'secondary.'",1.0277777777777777,0.01950304159720588,72,70,2,0
"A 10-letter word for primary - it's elementary, my dear Watson.",1.0277777777777777,0.01950304159720588,72,70,2,0
"What the devil is a three-letter word for “elementary,” my dear Watson?",1.0277777777777777,0.01950304159720588,72,70,2,0
"Egads, Watson! This is a cryptic crossword! I'm going to need my seven per cent solution. Wait, make it fifteen--no twenty-five per cent! Ah, blast! To hell with the puzzle, let's just shoot up all night!",1.0273972602739727,0.019237784870265527,73,71,2,0
"I have yet to see them use the word, ""elementary,"" my dear Watson!",1.027027027027027,0.01897964549126444,74,72,2,0
